"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should not have other hooks","@studiocms/discord","Fri Oct 17 08:01:16 UTC 2025","passed","Fri Oct 17 08:01:16 UTC 2025","","hook implementation","",""
"","16","parseAPIContextJson: should fail if JSON parsing fails","API Context Utils","Fri Oct 17 08:01:21 UTC 2025","passed","Fri Oct 17 08:01:21 UTC 2025","","","",""
"","1","validates sanitize options","WYSIWYG Types and Schema","Fri Oct 17 08:01:15 UTC 2025","passed","Fri Oct 17 08:01:15 UTC 2025","","WYSIWYGSchema","",""
"","0","ensureLeadingSlash adds slash if missing","pathGenerators","Fri Oct 17 08:01:33 UTC 2025","passed","Fri Oct 17 08:01:33 UTC 2025","","","",""
"","2","should parse a valid route summary row","RouteSummaryRowSchema","Fri Oct 17 08:01:30 UTC 2025","passed","Fri Oct 17 08:01:30 UTC 2025","","","",""
"","10","should validate correct props","ComponentRegistry","Fri Oct 17 08:01:05 UTC 2025","passed","Fri Oct 17 08:01:05 UTC 2025","","validateProps","",""
"","0","should handle non-Error throws","tryCatch","Fri Oct 17 08:01:09 UTC 2025","passed","Fri Oct 17 08:01:09 UTC 2025","","error handling and types","",""
"","0","should handle rejecting promise directly","tryCatch","Fri Oct 17 08:01:09 UTC 2025","passed","Fri Oct 17 08:01:09 UTC 2025","","with direct promise values","",""
"","0","should handle deeply nested plugin configurations","studiocmsMDX","Fri Oct 17 08:01:04 UTC 2025","passed","Fri Oct 17 08:01:04 UTC 2025","","Edge cases","",""
"","3","parses type alias props","PropsParser","Fri Oct 17 08:01:29 UTC 2025","passed","Fri Oct 17 08:01:29 UTC 2025","","parseComponentProps","",""
"","0","should use default value for missing variables","TemplateEngine","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","Default values","",""
"","1","should accept plugins array","StudioCMSOptionsSchema","Fri Oct 17 08:01:36 UTC 2025","passed","Fri Oct 17 08:01:36 UTC 2025","","","",""
"","1","logs and throws error for type ""error""","throwMsg","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","","",""
"","0","logs warning for type ""warn""","throwMsg","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","","",""
"","1","should create a live layer with configuration","SMTP Service","Fri Oct 17 08:01:05 UTC 2025","passed","Fri Oct 17 08:01:05 UTC 2025","","SMTPTransportConfig","",""
"","1","does not throw for valid host","validateHost","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","","",""
"","0","should have correct minimum version requirement","@studiocms/github","Fri Oct 17 08:01:16 UTC 2025","passed","Fri Oct 17 08:01:16 UTC 2025","","plugin structure","",""
"","3","returns empty summary for empty input","processWebVitalsSummary","Fri Oct 17 08:01:27 UTC 2025","passed","Fri Oct 17 08:01:27 UTC 2025","","","",""
"","0","should return spaces for space-indented line","String Utilities","Fri Oct 17 08:01:09 UTC 2025","passed","Fri Oct 17 08:01:09 UTC 2025","","getIndent","",""
"","0","returns replacement character for code points above Unicode range","decode-codepoint","Fri Oct 17 08:01:42 UTC 2025","passed","Fri Oct 17 08:01:42 UTC 2025","","replaceCodePoint","",""
"","4","parses valid minute string","TimeStringSchema","Fri Oct 17 08:01:23 UTC 2025","passed","Fri Oct 17 08:01:23 UTC 2025","","","",""
"","2","should return a function that generates correct API route","makeAPIRoute","Fri Oct 17 08:01:44 UTC 2025","passed","Fri Oct 17 08:01:44 UTC 2025","","","",""
"","1","respects custom options","deepmerge test","Fri Oct 17 08:01:32 UTC 2025","passed","Fri Oct 17 08:01:32 UTC 2025","","deepmerge utility","",""
"","0","should handle leading newlines","String Utilities","Fri Oct 17 08:01:09 UTC 2025","passed","Fri Oct 17 08:01:09 UTC 2025","","dedent","",""
"","34","Editor with props","Editor component","Fri Oct 17 08:01:13 UTC 2025","passed","Fri Oct 17 08:01:13 UTC 2025","","","",""
"","5","throws on unknown semver category","loadChangelog","Fri Oct 17 08:01:28 UTC 2025","passed","Fri Oct 17 08:01:28 UTC 2025","","","",""
"","0","dashboard route with override","urlGenFactory","Fri Oct 17 08:01:44 UTC 2025","passed","Fri Oct 17 08:01:44 UTC 2025","","","",""
"","4","should return a 200 JSON response by default","response-helpers","Fri Oct 17 08:01:19 UTC 2025","passed","Fri Oct 17 08:01:19 UTC 2025","","createJsonResponse","",""
"","0","should return the notification template","getTemplate","Fri Oct 17 08:01:57 UTC 2025","passed","Fri Oct 17 08:01:57 UTC 2025","","","",""
"","2","returns CSS content","WYSIWYG Grapes CSS Route","Fri Oct 17 08:01:50 UTC 2025","passed","Fri Oct 17 08:01:50 UTC 2025","","","",""
"","0","returns yellow for >100 and <=200","webVitalsUtils","Fri Oct 17 08:01:08 UTC 2025","passed","Fri Oct 17 08:01:08 UTC 2025","","inpTextColor","",""
"","0","sorts lower numbers before higher numbers","Middleware Utils","Fri Oct 17 08:01:25 UTC 2025","passed","Fri Oct 17 08:01:25 UTC 2025","sortByPriority","handlerFilter","",""
"","1","calculates average and rounds to two decimals","webVitalsUtils","Fri Oct 17 08:01:08 UTC 2025","passed","Fri Oct 17 08:01:08 UTC 2025","","calculateInpAverage","",""
"","2","should throw error in strict mode","TemplateRenderer","Fri Oct 17 08:01:30 UTC 2025","passed","Fri Oct 17 08:01:30 UTC 2025","","Missing variables","",""
"","0","should reject invalid type for wpImporter","schema","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","AppsConfigSchema","",""
"","27","updates document title, meta description, and lang","documentUpdater","Fri Oct 17 08:01:59 UTC 2025","passed","Fri Oct 17 08:01:59 UTC 2025","","","",""
"","1","should handle unknown properties gracefully","studiocmsHTML","Fri Oct 17 08:01:14 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","plugin creation","",""
"","0","returns ~0 for an empty callback","measureExecutionTime","Fri Oct 17 08:01:43 UTC 2025","passed","Fri Oct 17 08:01:43 UTC 2025","","","",""
"","1","should reject invalid callouts value","studiocmsMD","Fri Oct 17 08:01:03 UTC 2025","passed","Fri Oct 17 08:01:03 UTC 2025","","schema validation","",""
"","50","toggles menu open/close on click","UserQuickTools custom element","Fri Oct 17 08:01:59 UTC 2025","passed","Fri Oct 17 08:01:59 UTC 2025","","","",""
"","0","should have a Reset Password button with correct styles","passwordReset template","Fri Oct 17 08:01:48 UTC 2025","passed","Fri Oct 17 08:01:48 UTC 2025","","","",""
"","0","should have the expected length","xmlDecodeTree","Fri Oct 17 08:01:55 UTC 2025","passed","Fri Oct 17 08:01:55 UTC 2025","","","",""
"","0","makeLayer returns a Layer","CacheContext","Fri Oct 17 08:01:13 UTC 2025","passed","Fri Oct 17 08:01:13 UTC 2025","","","",""
"","0","should have correct minimum version requirement","@studiocms/discord","Fri Oct 17 08:01:16 UTC 2025","passed","Fri Oct 17 08:01:16 UTC 2025","","plugin structure","",""
"","0","should configure Google as OAuth provider","@studiocms/google","Fri Oct 17 08:01:16 UTC 2025","passed","Fri Oct 17 08:01:16 UTC 2025","","OAuth provider configuration","",""
"","1","handles multiple metric names independently","processWebVitalsSummary","Fri Oct 17 08:01:27 UTC 2025","passed","Fri Oct 17 08:01:27 UTC 2025","","","",""
"","2","returns the plugin options","definePlugin","Fri Oct 17 08:01:31 UTC 2025","passed","Fri Oct 17 08:01:31 UTC 2025","","","",""
"","0","calculates score correctly","processWebVitalsRouteSummary","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","","",""
"","0","isCacheEnabled returns boolean","cacheConfig and isCacheEnabled","Fri Oct 17 08:01:13 UTC 2025","passed","Fri Oct 17 08:01:13 UTC 2025","","","",""
"","0","returns ""Unknown"" for unknown permission levels","getLabelForPermissionLevel","Fri Oct 17 08:01:53 UTC 2025","passed","Fri Oct 17 08:01:53 UTC 2025","","","",""
"","0","returns correct score text","webVitalsUtils","Fri Oct 17 08:01:08 UTC 2025","passed","Fri Oct 17 08:01:08 UTC 2025","","calculateClsScoreText","",""
"","2","throws on invalid format","TimeStringSchema","Fri Oct 17 08:01:23 UTC 2025","passed","Fri Oct 17 08:01:23 UTC 2025","","","",""
"","4","fetches latest version from npm and returns it","getLatestVersion","Fri Oct 17 08:01:20 UTC 2025","passed","Fri Oct 17 08:01:20 UTC 2025","","","",""
"","0","validates sanitize with allowAttributes only","WYSIWYG Types and Schema","Fri Oct 17 08:01:15 UTC 2025","passed","Fri Oct 17 08:01:15 UTC 2025","","WYSIWYGSchema","",""
"","42","render component","Layout Container tests","Fri Oct 17 08:01:54 UTC 2025","passed","Fri Oct 17 08:01:54 UTC 2025","","FirstTimeSetupLayout Container","",""
"","0","validates sanitize with allowElements only","WYSIWYG Types and Schema","Fri Oct 17 08:01:15 UTC 2025","passed","Fri Oct 17 08:01:15 UTC 2025","","WYSIWYGSchema","",""
"","0","should create ImportPostsEndpointConfig with default useBlogPkg","WordPress API Configs","Fri Oct 17 08:01:06 UTC 2025","passed","Fri Oct 17 08:01:06 UTC 2025","","ImportPostsEndpointConfig","",""
"","0","should export editor CSRF cookie name","consts.ts","Fri Oct 17 08:01:14 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","","",""
"","13","CheckIfUnsafe.username returns true for a reserved username","CheckIfUnsafe Utils","Fri Oct 17 08:01:47 UTC 2025","passed","Fri Oct 17 08:01:47 UTC 2025","","","",""
"","1","handles decoding errors gracefully","createComponentProxy","Fri Oct 17 08:01:22 UTC 2025","passed","Fri Oct 17 08:01:22 UTC 2025","","","",""
"","1","logs warning if fileSize > 10","printInfo","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","","",""
"","5","HeadConfigSchema parses valid config","headConfigSchema","Fri Oct 17 08:01:22 UTC 2025","passed","Fri Oct 17 08:01:22 UTC 2025","","","",""
"","30","returns correct permission flags for each level","getUserPermissions","Fri Oct 17 08:01:22 UTC 2025","passed","Fri Oct 17 08:01:22 UTC 2025","","","",""
"","1","should allow setting htmlConfig","shared module","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","shared object","",""
"","0","should default demoMode to false if not provided","developerConfigSchema","Fri Oct 17 08:01:49 UTC 2025","passed","Fri Oct 17 08:01:49 UTC 2025","","","",""
"","8","should report both missing and unknown props","ComponentRegistry","Fri Oct 17 08:01:05 UTC 2025","passed","Fri Oct 17 08:01:05 UTC 2025","","validateProps","",""
"","4","plugin creation with default options","StudioCMS MarkDoc Plugin","Fri Oct 17 08:01:14 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","","",""
"","0","should format warn prefix in yellow","getEventPrefix","Fri Oct 17 08:01:28 UTC 2025","passed","Fri Oct 17 08:01:28 UTC 2025","","","",""
"","1","should parse both core and additional metrics","WebVitalsMetricTypeSchema","Fri Oct 17 08:01:30 UTC 2025","passed","Fri Oct 17 08:01:30 UTC 2025","","","",""
"","3","should be a symbol","shared module","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","symbol","",""
"","0","should have studiocms:config:setup hook","@studiocms/github","Fri Oct 17 08:01:16 UTC 2025","passed","Fri Oct 17 08:01:16 UTC 2025","","hook implementation","",""
"","0","returns green for <=100","webVitalsUtils","Fri Oct 17 08:01:08 UTC 2025","passed","Fri Oct 17 08:01:08 UTC 2025","","progressBarInpColor","",""
"","0","namedVirtual re-exports named export","VirtualModuleBuilder","Fri Oct 17 08:01:30 UTC 2025","passed","Fri Oct 17 08:01:30 UTC 2025","","","",""
"","4","should call fn with context and return the response from runEffect","Api-Route Tests","Fri Oct 17 08:01:07 UTC 2025","passed","Fri Oct 17 08:01:07 UTC 2025","","defineAPIRoute tests (deprecated Utility)","",""
"","0","should convert single underscore to hyphen","String Utilities","Fri Oct 17 08:01:09 UTC 2025","passed","Fri Oct 17 08:01:09 UTC 2025","","convertUnderscoresToHyphens","",""
"","5","should handle complex JSX with nested components","renderMDX","Fri Oct 17 08:01:02 UTC 2025","passed","Fri Oct 17 08:01:02 UTC 2025","","Edge cases","",""
"","1","setOAuthSessionTokenCookie sets OAuth cookie","Session Module","Fri Oct 17 08:01:19 UTC 2025","passed","Fri Oct 17 08:01:19 UTC 2025","","","",""
"","0","should generate REST API route for v1","v1RestRoute","Fri Oct 17 08:01:44 UTC 2025","passed","Fri Oct 17 08:01:44 UTC 2025","","","",""
"","0","should reject null input","HTMLSchema","Fri Oct 17 08:01:37 UTC 2025","passed","Fri Oct 17 08:01:37 UTC 2025","","validation","",""
"","4","should fail with LibSQLClientError on error","DrizzleDBClientService","Fri Oct 17 08:01:23 UTC 2025","passed","Fri Oct 17 08:01:23 UTC 2025","","execute","",""
"","0","preserves type information through generic parameter","Utils","Fri Oct 17 08:01:25 UTC 2025","passed","Fri Oct 17 08:01:25 UTC 2025","","parse","",""
"","0","should return an empty array if no options are enabled","getEnabledNotificationCheckboxes","Fri Oct 17 08:01:42 UTC 2025","passed","Fri Oct 17 08:01:42 UTC 2025","","","",""
"","1","should generate Cloudinary URL for external HTTPS image","cloudinaryImageService","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","successful image generation","",""
"","1","should reject invalid favicon extensions","FrontEndConfigSchema","Fri Oct 17 08:01:39 UTC 2025","passed","Fri Oct 17 08:01:39 UTC 2025","","","",""
"","0","getEditRoute returns correct edit route","routeMap","Fri Oct 17 08:01:14 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","","",""
"","1","should allow specific attributes when configured","transformHTML","Fri Oct 17 08:01:14 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","sanitization with custom options","",""
"","5","should create window element with correct properties","app-utils","Fri Oct 17 08:01:13 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","createWindowElement","",""
"","0","should return a valid StudioCMSPlugin object","@studiocms/google","Fri Oct 17 08:01:16 UTC 2025","passed","Fri Oct 17 08:01:16 UTC 2025","","plugin creation","",""
"","38","getUserPasswordHash fails if user not found","User Module","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:11 UTC 2025","","","",""
"","19","runs build with correct esbuild options","buildkit CLI","Fri Oct 17 08:01:28 UTC 2025","passed","Fri Oct 17 08:01:28 UTC 2025","","","",""
"","3","should handle configuration without proxy","SMTP Service","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","Configuration conversion","",""
"","18","should validate with optional props missing","ComponentRegistry","Fri Oct 17 08:01:05 UTC 2025","passed","Fri Oct 17 08:01:05 UTC 2025","","validateProps","",""
"","5","Editor with empty content","MDX Editor component","Fri Oct 17 08:01:24 UTC 2025","passed","Fri Oct 17 08:01:24 UTC 2025","","","",""
"","0","should have correct plugin name","@studiocms/auth0","Fri Oct 17 08:01:15 UTC 2025","passed","Fri Oct 17 08:01:15 UTC 2025","","plugin structure","",""
"","1","should create a plugin with custom options","studiocmsHTML","Fri Oct 17 08:01:14 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","plugin creation","",""
"","3","decodes XML entities by default","decode","Fri Oct 17 08:01:42 UTC 2025","passed","Fri Oct 17 08:01:42 UTC 2025","","","",""
"","1","should handle StudioCMS flavor with callouts disabled in virtual imports","studiocmsMD","Fri Oct 17 08:01:03 UTC 2025","passed","Fri Oct 17 08:01:03 UTC 2025","","plugin hooks","",""
"","2","returns isValid=false for tampered signature","generateJwt & verifyJwt","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","","",""
"","3","should execute custom mailer functions","SMTP Service","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","Mailer function","",""
"","24","createUserAvatar returns a valid Libravatar URL","User Module","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","","",""
"","17","should bundle a simple JavaScript config file","Config Loader Utils","Fri Oct 17 08:01:09 UTC 2025","passed","Fri Oct 17 08:01:09 UTC 2025","","bundleConfigFile","",""
"","0","parseFormDataEntryToString: should return null for non-string value","API Context Utils","Fri Oct 17 08:01:21 UTC 2025","passed","Fri Oct 17 08:01:21 UTC 2025","","","",""
"","0","should have hooks object","@studiocms/github","Fri Oct 17 08:01:16 UTC 2025","passed","Fri Oct 17 08:01:16 UTC 2025","","plugin structure","",""
"","4","updates toggle label text","updateToggleElmLabel","Fri Oct 17 08:01:59 UTC 2025","passed","Fri Oct 17 08:01:59 UTC 2025","","","",""
"","0","returns undefined if configPaths is empty","Watcher Utils","Fri Oct 17 08:01:40 UTC 2025","passed","Fri Oct 17 08:01:40 UTC 2025","","findConfig","",""
"","0","plugin exports default function","StudioCMS WYSIWYG Plugin","Fri Oct 17 08:01:23 UTC 2025","passed","Fri Oct 17 08:01:23 UTC 2025","","","",""
"","0","should return undefined for non-built-in modules","nodeNamespaceBuiltinsAstro","Fri Oct 17 08:01:41 UTC 2025","passed","Fri Oct 17 08:01:41 UTC 2025","","resolveBuiltIns","",""
"","1","runStudioCMSConfigHook collects config options","StudioCMSPluginTester","Fri Oct 17 08:01:27 UTC 2025","passed","Fri Oct 17 08:01:27 UTC 2025","","","",""
"","1","should reject invalid flavor","studiocmsMD","Fri Oct 17 08:01:03 UTC 2025","passed","Fri Oct 17 08:01:03 UTC 2025","","schema validation","",""
"","1","should throw error for missing variables in strict mode","TemplateEngine","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","Strict mode","",""
"","0","handles /_server-islands with explicit English","i18n/server","Fri Oct 17 08:01:33 UTC 2025","passed","Fri Oct 17 08:01:33 UTC 2025","","getCurrentURLPath","",""
"","0","should compile templates for reuse","TemplateEngine","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","Template compilation","",""
"","0","handles empty slug","getBlogRoute","Fri Oct 17 08:01:32 UTC 2025","passed","Fri Oct 17 08:01:32 UTC 2025","","","",""
"","0","returns PageDataCacheObject with correct data and timestamp","pageDataReturn","Fri Oct 17 08:01:13 UTC 2025","passed","Fri Oct 17 08:01:13 UTC 2025","","","",""
"","2","should export correct config IDs","consts.ts","Fri Oct 17 08:01:14 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","","",""
"","2","pathWithBase strips leading slash and prepends one","pathGenerators","Fri Oct 17 08:01:33 UTC 2025","passed","Fri Oct 17 08:01:33 UTC 2025","","","",""
"","0","makeDashboardRoute returns correct route with argument","routeMap","Fri Oct 17 08:01:14 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","","",""
"","1","should transform serverUiTranslations to clientUiTranslations","i18n/config","Fri Oct 17 08:01:50 UTC 2025","passed","Fri Oct 17 08:01:50 UTC 2025","","","",""
"","1","should apply error middleware if provided","Api-Route Tests","Fri Oct 17 08:01:08 UTC 2025","passed","Fri Oct 17 08:01:08 UTC 2025","","withEffectAPI tests","",""
"","7","should use defaults when no config is provided","dashboardConfigSchema","Fri Oct 17 08:01:40 UTC 2025","passed","Fri Oct 17 08:01:40 UTC 2025","","","",""
"","15","processes a metric group with 4+ items and computes histogram, percentiles, sampleSize","processWebVitalsSummary","Fri Oct 17 08:01:27 UTC 2025","passed","Fri Oct 17 08:01:27 UTC 2025","","","",""
"","0","should not include og:image and twitter:image if ogImage is undefined","headDefaults","Fri Oct 17 08:01:33 UTC 2025","passed","Fri Oct 17 08:01:33 UTC 2025","","","",""
"","0","does not return Host line for localhost","generateHostContent","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","","",""
"","0","decodes HTML entities when options.level is HTML","decode","Fri Oct 17 08:01:42 UTC 2025","passed","Fri Oct 17 08:01:42 UTC 2025","","","",""
"","3","should render simple variables","TemplateRenderer","Fri Oct 17 08:01:30 UTC 2025","passed","Fri Oct 17 08:01:30 UTC 2025","","Basic rendering","",""
"","0","should aggregate page views for last30DaysData","buildPageRouteDataObject","Fri Oct 17 08:01:33 UTC 2025","passed","Fri Oct 17 08:01:33 UTC 2025","","","",""
"","2","defaultSessionConfig has correct defaults","Session Utils","Fri Oct 17 08:01:46 UTC 2025","passed","Fri Oct 17 08:01:46 UTC 2025","","","",""
"","0","should transform boolean values to object format","schema","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","AppsConfigSchema","",""
"","0","should return a valid StudioCMSPlugin object","@studiocms/auth0","Fri Oct 17 08:01:15 UTC 2025","passed","Fri Oct 17 08:01:15 UTC 2025","","plugin creation","",""
"","0","should format error prefix in red","getEventPrefix","Fri Oct 17 08:01:28 UTC 2025","passed","Fri Oct 17 08:01:28 UTC 2025","","","",""
"","1","should return enabled notification options from FormData","getEnabledNotificationCheckboxes","Fri Oct 17 08:01:42 UTC 2025","passed","Fri Oct 17 08:01:42 UTC 2025","","","",""
"","0","should ignore unknown keys in FormData","getEnabledNotificationCheckboxes","Fri Oct 17 08:01:42 UTC 2025","passed","Fri Oct 17 08:01:42 UTC 2025","","","",""
"","4","should create an error with correct properties","ValidateAuthCodeError","Fri Oct 17 08:01:39 UTC 2025","passed","Fri Oct 17 08:01:39 UTC 2025","","","",""
"","0","should handle string with only hyphens","String Utilities","Fri Oct 17 08:01:09 UTC 2025","passed","Fri Oct 17 08:01:09 UTC 2025","","convertHyphensToUnderscores","",""
"","2","returns defaultValue if paths is undefined","Middleware Utils","Fri Oct 17 08:01:25 UTC 2025","passed","Fri Oct 17 08:01:25 UTC 2025","","matchFilterCheck","",""
"","27","shows toast and returns if passwords do not match on register","formListener","Fri Oct 17 08:01:59 UTC 2025","passed","Fri Oct 17 08:01:59 UTC 2025","","","",""
"","5","returns an Effect-wrapped resolver that resolves paths correctly","resolver","Fri Oct 17 08:01:45 UTC 2025","passed","Fri Oct 17 08:01:45 UTC 2025","","","",""
"","0","should create a context tag","DrizzleClient","Fri Oct 17 08:01:23 UTC 2025","passed","Fri Oct 17 08:01:23 UTC 2025","","","",""
"","0","should be a string","FALLBACK_OG_IMAGE","Fri Oct 17 08:01:57 UTC 2025","passed","Fri Oct 17 08:01:57 UTC 2025","","","",""
"","1","throws if userAgent missing","generateContent","Fri Oct 17 08:01:10 UTC 2025","passed","Fri Oct 17 08:01:10 UTC 2025","","","",""
"","0","generates correct fetch URL for desktop","webVitalsUtils","Fri Oct 17 08:01:08 UTC 2025","passed","Fri Oct 17 08:01:08 UTC 2025","","generateLighthouseFetchUrl","",""
"","0","decodes XML entities when EntityLevel.XML is specified","decode","Fri Oct 17 08:01:42 UTC 2025","passed","Fri Oct 17 08:01:42 UTC 2025","","","",""
"","4","getUserFromEmail returns user for valid email","User Module","Fri Oct 17 08:01:11 UTC 2025","passed","Fri Oct 17 08:01:11 UTC 2025","","","",""
"","0","should return a 302 response with Location header","response-helpers","Fri Oct 17 08:01:19 UTC 2025","passed","Fri Oct 17 08:01:19 UTC 2025","","createRedirectResponse","",""
"","12","should render simple MDX content","renderMDX","Fri Oct 17 08:01:02 UTC 2025","passed","Fri Oct 17 08:01:02 UTC 2025","","","",""
"","1","should have the correct hooks defined","@studiocms/google","Fri Oct 17 08:01:16 UTC 2025","passed","Fri Oct 17 08:01:16 UTC 2025","","hooks","",""
"","1","HeadConfigSchema applies defaults","headConfigSchema","Fri Oct 17 08:01:22 UTC 2025","passed","Fri Oct 17 08:01:22 UTC 2025","","","",""
"","0","renders the Set Password button","userInvite template","Fri Oct 17 08:01:50 UTC 2025","passed","Fri Oct 17 08:01:50 UTC 2025","","","",""
"","0","decodes XML entities strictly","decodeXML","Fri Oct 17 08:01:31 UTC 2025","passed","Fri Oct 17 08:01:31 UTC 2025","","","",""
"","2","StudioCMSDefaultRobotsConfig should generate correct config","consts.ts","Fri Oct 17 08:01:14 UTC 2025","passed","Fri Oct 17 08:01:14 UTC 2025","","","",""
"","0","should create path builder function","pathGenerator utilities","Fri Oct 17 08:01:30 UTC 2025","passed","Fri Oct 17 08:01:30 UTC 2025","","pathGenerator","",""
"","0","returns yellow for <=2.5s","webVitalsUtils","Fri Oct 17 08:01:08 UTC 2025","passed","Fri Oct 17 08:01:08 UTC 2025","","progressBarLcpTrackColor","",""
"","4","render component with badge and icon","Components Container tests","Fri Oct 17 08:01:20 UTC 2025","passed","Fri Oct 17 08:01:20 UTC 2025","PageHeader component","First Time Setup components","",""
"","0","handles mixed case strings","Utils","Fri Oct 17 08:01:25 UTC 2025","passed","Fri Oct 17 08:01:25 UTC 2025","","firstUpperCase","",""
"","2","createHead merges and sorts head configs","headConfigSchema","Fri Oct 17 08:01:22 UTC 2025","passed","Fri Oct 17 08:01:22 UTC 2025","","","",""
"","0","should include Google SVG logo","@studiocms/google","Fri Oct 17 08:01:16 UTC 2025","passed","Fri Oct 17 08:01:16 UTC 2025","","hooks","",""
"","0","returns export statement with empty string comp","pageContentComponentFilter","Fri Oct 17 08:01:42 UTC 2025","passed","Fri Oct 17 08:01:42 UTC 2025","","","",""
"","1","plugin sets up rendering configuration","StudioCMS WYSIWYG Plugin","Fri Oct 17 08:01:23 UTC 2025","passed","Fri Oct 17 08:01:23 UTC 2025","","","",""
"","3","should handle empty plugin arrays","renderMDX","Fri Oct 17 08:01:02 UTC 2025","passed","Fri Oct 17 08:01:02 UTC 2025","","Edge cases","",""
"","0","should set correct endpoint path","@studiocms/auth0","Fri Oct 17 08:01:15 UTC 2025","passed","Fri Oct 17 08:01:15 UTC 2025","","OAuth provider configuration","",""
"","1","notifications template should contain required variables","defaultTemplates","Fri Oct 17 08:01:43 UTC 2025","passed","Fri Oct 17 08:01:43 UTC 2025","","","",""
"","0","sanitizedTarget returns null for invalid input","Libravatar Utils","Fri Oct 17 08:01:26 UTC 2025","passed","Fri Oct 17 08:01:26 UTC 2025","","","",""
"","0","plugin handles undefined options","StudioCMS WYSIWYG Plugin","Fri Oct 17 08:01:23 UTC 2025","passed","Fri Oct 17 08:01:23 UTC 2025","","","",""
"","1","defaults lifetime to defaultCacheLifeTime","CacheConfigSchema","Fri Oct 17 08:01:23 UTC 2025","passed","Fri Oct 17 08:01:23 UTC 2025","","","",""
"","0","should handle null values","TemplateRenderer","Fri Oct 17 08:01:30 UTC 2025","passed","Fri Oct 17 08:01:30 UTC 2025","","Data types","",""
"","0","returns false if pathname does not match includePaths","Middleware Utils","Fri Oct 17 08:01:25 UTC 2025","passed","Fri Oct 17 08:01:25 UTC 2025","","handlerFilter","",""
"","0","excludes drafts if includeDrafts is false","filterPagesByDraftAndIndex","Fri Oct 17 08:01:13 UTC 2025","passed","Fri Oct 17 08:01:13 UTC 2025","","","",""
"","0","should accept usernameAndPassword as false","authProviderSchema","Fri Oct 17 08:01:33 UTC 2025","passed","Fri Oct 17 08:01:33 UTC 2025","","","",""
"","0","should create layer with makeLayer","WordPress API Configs","Fri Oct 17 08:01:06 UTC 2025","passed","Fri Oct 17 08:01:06 UTC 2025","","RawPageData","",""
"","3","isUserAllowed returns true if user has required permission","User Module","Fri Oct 17 08:01:11 UTC 2025","passed","Fri Oct 17 08:01:11 UTC 2025","","","",""
"","3","writes cache after fetching in dev mode","getLatestVersion","Fri Oct 17 08:01:20 UTC 2025","passed","Fri Oct 17 08:01:20 UTC 2025","","","",""
"","0","parses primitive values","Utils","Fri Oct 17 08:01:25 UTC 2025","passed","Fri Oct 17 08:01:25 UTC 2025","","parse","",""
"","0","handles boolean false","SDKSchema","Fri Oct 17 08:01:23 UTC 2025","passed","Fri Oct 17 08:01:23 UTC 2025","","","",""
